category,city,gold_merchant,image_url,jumlah_review,jumlah_view,location,presentase_diskon,price,product_id,quantity_sold,rating,shop_name,subcategory,title,url
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/11/6/432960/432960_aebbc282-731a-4871-8fa6-7e36305fb70f_1280_1280.jpg,1,0,Kota Surakarta,0,115000,356874958,1,5,myfashion,Blouse,Baju Atasan Wanita Muslim Blouse Umari Lava,https://www.tokopedia.com/miyaonlineshop/baju-atasan-wanita-muslim-blouse-umari-lava?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D55_catid%3D1771
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/31/432960/432960_dd3b04d1-7c28-4fc3-b642-25111d7f1df0_1024_1024.jpg,1,0,Kota Surakarta,0,125000,353938335,1,5,myfashion,Maxi Dress,Baju Terusan Wanita Muslim Longdress Catty Maxy Hn,https://www.tokopedia.com/miyaonlineshop/baju-terusan-wanita-muslim-longdress-catty-maxy-hn?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D57_catid%3D1765
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/11/6/0/0_4a70c871-1e1a-45ec-a5b2-0c2198e260aa_512_512.jpg,1,0,Jakarta,0,58000,357249447,1,5,VOELTOEZ SHOP,Blouse,fgh blus sabbyna NAVY / baju wanita blouse kaos atasan cewek,https://www.tokopedia.com/voeltoez/fgh-blus-sabbyna-navy-baju-wanita-blouse-kaos-atasan-cewek?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D50_catid%3D1771
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/11/17/432960/432960_d7bc67bd-4f41-47e9-b331-ba9059d8248f_1280_1280.jpg,1,0,Kota Surakarta,0,175000,362198875,1,5,myfashion,Setelan,Baju Setelan Wanita Atasan Celana Cherry #2 Set Dharya,https://www.tokopedia.com/miyaonlineshop/baju-setelan-wanita-atasan-celana-cherry-2-set-dharya?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D46_catid%3D1767
Fashion Wanita,Kota Surakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/11/11/4960351/4960351_49aeae74-b9bb-453c-911b-7cf2d829c3f5_900_1113.jpg,1,0,Kota Surakarta,0,115000,359566015,1,5,Arumi Batik,Dress Batik,Dress Terusan Tunik Baju Seragam Wanita Batik 2452 Tosca,https://www.tokopedia.com/grosirbatik-solo/dress-terusan-tunik-baju-seragam-wanita-batik-2452-tosca?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D49_catid%3D1792
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/5/432960/432960_967940d6-ec4f-4f22-ac5e-7b51ec189ab2_1280_1280.jpg,1,0,Kota Surakarta,0,105000,341289615,1,5,myfashion,Tank Top,Baju Atasan Wanita Muslim Blouse Abstrak 1,https://www.tokopedia.com/miyaonlineshop/baju-atasan-wanita-muslim-blouse-abstrak-1?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D38_catid%3D1772
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/5/432960/432960_5fd15e9b-8f59-464f-8efc-8d4e0432f1ea_1280_1280.jpg,1,0,Kota Surakarta,0,165000,341251324,1,5,myfashion,Maxi Dress,Baju Terusan Wanita Muslim Longdress Moschino Strip Maxy,https://www.tokopedia.com/miyaonlineshop/baju-terusan-wanita-muslim-longdress-moschino-strip-maxy?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D39_catid%3D1765
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/9/23/14448463/14448463_f61cc022-7a03-447e-ac1d-96bac37c85d0_800_800.jpg,1,0,Jakarta,0,75000,335477647,1,5,ladysstuff,Kemeja,Baju kemeja motif salur bestseller fashion cewek wanita murah -9006,https://www.tokopedia.com/ladysstuff/baju-kemeja-motif-salur-bestseller-fashion-cewek-wanita-murah-9006?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D41_catid%3D1770
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/27/4844812/4844812_226d4ea3-9894-47e3-96a3-524bee771326_700_700.jpg,1,0,Jakarta,0,46000,323149815,1,5,Super Model,Blouse,Yussy Grey [Baju Atasan Wanita 0133] RH7,https://www.tokopedia.com/supermodel-tkpd/yussy-grey-baju-atasan-wanita-0133-rh7?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D80_ob%3D23_q%3Dbaju+wanita_po%3D25_catid%3D1771
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/19/0/0_ef372ac8-f55f-487c-924d-3be7cc17bb8c_480_480.jpg,1,0,Kota Surakarta,0,70000,348345017,1,5,YUCWHOLESALE,Blouse,cantik basic simple baju atasan blose hits wanita bagus murah ld 100,https://www.tokopedia.com/yucwholesale/cantik-basic-simple-baju-atasan-blose-hits-wanita-bagus-murah-ld-100?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D80_ob%3D23_q%3Dbaju+wanita_po%3D27_catid%3D1771
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/1/14/1609470/1609470_7e6ebd7b-848e-426f-84cc-406a21659862.jpg,1,0,Kota Surakarta,0,55000,128177045,1,5,YUCWHOLESALE,Blouse,clasie blouse - tunik - top - atasan wanita - baju murah,https://www.tokopedia.com/yucwholesale/clasie-blouse-tunik-top-atasan-wanita-baju-murah-1?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D80_ob%3D23_q%3Dbaju+wanita_po%3D28_catid%3D1771
Fashion Wanita,Kota Surabaya,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/11/16/927787/927787_5fa85444-2bfc-470e-a44c-fa3fc31a3795_1280_1121.jpg,1,0,Kota Surabaya,0,99000,362067208,1,5,Paphika,Blouse,Blouse Jumbo Super Bigsize 804 5XL Baju Atasan Wanita,https://www.tokopedia.com/paphika/blouse-jumbo-super-bigsize-804-5xl-baju-atasan-wanita?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D80_ob%3D23_q%3Dbaju+wanita_po%3D17_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/9/6/4844812/4844812_fc4a303b-c9fa-494f-b592-53b6e844c61b_1295_1157.jpg,1,0,Jakarta,0,33000,327442156,1,5,Super Model,Kaos,Cott M filaa square warna [Baju Atasan Wanita 0132] RIF,https://www.tokopedia.com/supermodel-tkpd/cott-m-filaa-square-warna-baju-atasan-wanita-0132-rif?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D80_ob%3D23_q%3Dbaju+wanita_po%3D18_catid%3D1769
Fashion Wanita,Kota Bandung,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/11/28/3612358/3612358_ee9648f6-f38f-4679-9b3f-a495f77e4d0a_512_512.jpg,1,0,Kota Bandung,0,50000,367919418,1,5,THE FASHION ROOM,Blouse,Live More - baju atasan kaos blouse cewek wanita remaja lengan panjang,https://www.tokopedia.com/thefashionroom/live-more-baju-atasan-kaos-blouse-cewek-wanita-remaja-lengan-panjang?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D81_ob%3D23_q%3Dbaju+wanita_po%3D1_catid%3D1771
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/5/12/17153225/17153225_94b603e9-2480-4f59-80f4-1b803943509a_700_700.jpg,1,0,Jakarta,0,152000,288783603,1,5,luv luv collection,Mini Dress,oo256- baju terusan wanita dress import hijau- hitam- merah,https://www.tokopedia.com/luv-luv/oo256-baju-terusan-wanita-dress-import-hijau-hitam-merah?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D78_ob%3D23_q%3Dbaju+wanita_po%3D34_catid%3D1763
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/9/21/1491638/1491638_e34cded5-fa57-41e6-b947-4afd5f5c0d0c.jpg,1,0,Jakarta,0,88000,334599714,1,5,Fashion-21,Kaos,Baju Kaos T-Shirt Wanita Gray Slim Knit Import Original,https://www.tokopedia.com/ffashion21/baju-kaos-t-shirt-wanita-gray-slim-knit-import-original?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D78_ob%3D23_q%3Dbaju+wanita_po%3D16_catid%3D1769
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/9/26/1491638/1491638_ce45518b-ba2a-48b1-a641-ceaa4cb70fb5.jpg,1,0,Jakarta,0,257500,337139695,1,5,Fashion-21,Setelan,Baju Setelan Wanita White Youth Set (M) Import Original,https://www.tokopedia.com/ffashion21/baju-setelan-wanita-white-youth-set-m-import-original?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D78_ob%3D23_q%3Dbaju+wanita_po%3D17_catid%3D1767
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/18/1491638/1491638_5807005c-66f3-404c-9c35-9fcaefcf8c45.jpg,1,0,Jakarta,0,129500,347509717,1,5,Fashion-21,Kaos,Baju Kaos T-Shirt Wanita Red Bias Stripe (M) Import Original,https://www.tokopedia.com/ffashion21/baju-kaos-t-shirt-wanita-red-bias-stripe-m-import-original?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D78_ob%3D23_q%3Dbaju+wanita_po%3D15_catid%3D1769
Fashion Wanita,Kota Bandung,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/11/3/1686012/1686012_3f1a4a88-d802-4da5-a2f8-442113e7dfbc_1920_1920.jpg,1,0,Kota Bandung,0,65000,355760695,1,5,Gaya Deloka,Blouse,BAJU ATASAN WANITA JUWITA BLOUSE,https://www.tokopedia.com/gayadeloka/baju-atasan-wanita-juwita-blouse?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D82_ob%3D23_q%3Dbaju+wanita_po%3D35_catid%3D1771
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/7/8/432960/432960_e01fa740-b11d-4fc1-91a2-0e57e2aac4b3_1080_1080.jpg,1,0,Kota Surakarta,0,120000,303483398,1,5,myfashion,Blouse,Baju Atasan Wanita Muslim Blouse Tropy,https://www.tokopedia.com/miyaonlineshop/baju-atasan-wanita-muslim-blouse-tropy-1?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D82_ob%3D23_q%3Dbaju+wanita_po%3D25_catid%3D1771
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/6/26/432960/432960_f207adae-84e3-4158-b589-a96c4c2e3abd_1280_1280.jpg,1,0,Kota Surakarta,0,165000,300017378,1,5,myfashion,Maxi Dress,Baju Terusan Wanita Muslim Longdress Allysa Set,https://www.tokopedia.com/miyaonlineshop/baju-terusan-wanita-muslim-longdress-allysa-set-1?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D82_ob%3D23_q%3Dbaju+wanita_po%3D16_catid%3D1765
Fashion Wanita,Kota Pekalongan,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/10/5/153867963945872/153867963945872_793d595a-8857-491c-ba84-6f799e57084e.png,1,0,Kota Pekalongan,0,60000,276966229,1,5,Alpha Batik,Blouse Batik,Blouse Batik Wanita / Atasan Batik Wanita / Baju Batik Kerja Wanita,https://www.tokopedia.com/alphabatik/blouse-batik-wanita-atasan-batik-wanita-baju-batik-kerja-wanita?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D82_ob%3D23_q%3Dbaju+wanita_po%3D13_catid%3D1790
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/4/4/0/0_211d1386-6744-458a-9b82-7caee8919b44_1024_1014.jpg,1,0,Kota Surakarta,0,190000,274860817,1,5,myfashion,Maxi Dress,Baju Terusan Wanita Muslim Longdress Belia,https://www.tokopedia.com/miyaonlineshop/baju-terusan-wanita-muslim-longdress-belia-3?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D82_ob%3D23_q%3Dbaju+wanita_po%3D14_catid%3D1765
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/6/28/432960/432960_f19576ef-61ef-4b57-9c13-e71073a06b0a_1080_1080.jpg,1,0,Kota Surakarta,0,115000,300364543,1,5,myfashion,Blouse,Baju Atasan Wanita Muslim Blouse Kaka Tunik,https://www.tokopedia.com/miyaonlineshop/baju-atasan-wanita-muslim-blouse-kaka-tunik?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D82_ob%3D23_q%3Dbaju+wanita_po%3D15_catid%3D1771
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/27/0/0_7d084042-fb8b-4d9e-ac52-c99c0330838d_700_700.jpg,1,0,Jakarta,0,105999,272277668,1,5,Gal Gadot,Blouse,Blouse jumbo baju bigsize yuriko wanita murah,https://www.tokopedia.com/gal-gadot/blouse-jumbo-baju-bigsize-yuriko-wanita-murah?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D82_ob%3D23_q%3Dbaju+wanita_po%3D11_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/10/30/0/0_9cdb515f-0f35-4a5c-ae32-f8f6ce6d239f_639_480.jpg,1,0,Jakarta,0,55001,223065999,1,5,VOELTOEZ SHOP,Jaket,aop JKT jaket ANGELKITTY PINK / baju wanita outerware blouse sweater,https://www.tokopedia.com/voeltoez/aop-jkt-jaket-angelkitty-pink-baju-wanita-outerware-blouse-sweater?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D77_ob%3D23_q%3Dbaju+wanita_po%3D24_catid%3D1814
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/12/21/0/0_45668700-51cf-4e9b-8513-29a72eb16918_573_573.jpg,1,0,Kota Surakarta,0,100000,245561524,1,5,myfashion,Blouse,Baju Atasan Wanita Muslim Blouse CLA Jumbi,https://www.tokopedia.com/miyaonlineshop/baju-atasan-wanita-muslim-blouse-cla-jumbi?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D77_ob%3D23_q%3Dbaju+wanita_po%3D19_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/10/17/0/0_8ce831ec-181d-4cbd-a3dc-fedfb014ff39_480_480.jpg,1,0,Jakarta,0,115000,218582201,1,5,VOELTOEZ SHOP,Setelan,aop setelan st kulot FATKA MOCCA / BAJU WANITA CELANA BLOUSE KAOS,https://www.tokopedia.com/voeltoez/aop-setelan-st-kulot-fatka-mocca-baju-wanita-celana-blouse-kaos?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D77_ob%3D23_q%3Dbaju+wanita_po%3D18_catid%3D1767
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/29/42147629/42147629_16033a65-b887-43df-98e3-b4cb59f4b808_641_600.jpg,1,0,Jakarta,0,52000,352849188,1,5,22 Fashion Holic,Daster,Pajamas Daster Wanita Baju Tidur Cewek Piyama Atasan Avenger,https://www.tokopedia.com/22fashionholic/pajamas-daster-wanita-baju-tidur-cewek-piyama-atasan-avenger?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D77_ob%3D23_q%3Dbaju+wanita_po%3D13_catid%3D1819
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/6/4/34432191/34432191_8d2311f7-34fc-412c-9f54-37ddb293dee4_460_460.jpeg,1,0,Jakarta,0,95000,296356457,1,5,jolie costume,Lingerie,JXO38BG Black Gold Lingerie Sexy Bikini Baju wanita hitam emas seksi,https://www.tokopedia.com/joliecostume/jxo38bg-black-gold-lingerie-sexy-bikini-baju-wanita-hitam-emas-seksi?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D77_ob%3D23_q%3Dbaju+wanita_po%3D14_catid%3D1821
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/18/432960/432960_742c0008-e8b9-4804-af39-ac265109033a_1024_1024.jpg,1,0,Kota Surakarta,0,165000,347527263,1,5,myfashion,Maxi Dress,Baju Terusan Wanita Muslim Longdress Mahera Kaftan,https://www.tokopedia.com/miyaonlineshop/baju-terusan-wanita-muslim-longdress-mahera-kaftan?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D76_ob%3D23_q%3Dbaju+wanita_po%3D22_catid%3D1765
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/10/3/15998198/15998198_3bb03038-7d06-4025-aa1d-d5c962367e35_1000_1500.jpg,1,0,Jakarta,0,228000,214539311,1,5,Pancre Clothing,Setelan,Baju Wanita Frill Setelan One Set Biru Navy,https://www.tokopedia.com/pancreid/baju-wanita-frill-setelan-one-set-biru-navy?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D76_ob%3D23_q%3Dbaju+wanita_po%3D12_catid%3D1767
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/17/432960/432960_37322737-81e3-44e3-9a1d-9427a8a73718_1181_1181.jpg,1,0,Kota Surakarta,0,100000,347322449,1,5,myfashion,Tank Top,Baju Atasan Wanita Muslim Blouse Melinda Tunik 1,https://www.tokopedia.com/miyaonlineshop/baju-atasan-wanita-muslim-blouse-melinda-tunik-1-1?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D76_ob%3D23_q%3Dbaju+wanita_po%3D13_catid%3D1772
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/9/29/23904410/23904410_3b501a66-9849-4464-a5cd-a1692a77499a_1080_1080.jpg,1,0,Jakarta,0,33000,338439197,1,5,Polaris Store 88,Kaos,BAJU KAOS WANITA #CRAZYRICHINDONESIA BIG SIZE XL WANITA T-SHIRT,https://www.tokopedia.com/polarisstore88/baju-kaos-wanita-crazyrichindonesia-big-size-xl-wanita-t-shirt?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D35_catid%3D1769
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/31/0/0_b4862f99-9c56-4d70-a0dd-f0fa279137f8_561_561.jpg,1,0,Kota Surakarta,0,110000,273605728,1,5,myfashion,Blouse,Baju Atasan Wanita Muslim Blouse Renata,https://www.tokopedia.com/miyaonlineshop/baju-atasan-wanita-muslim-blouse-renata-1?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D30_catid%3D1771
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/9/19/432960/432960_6f87a942-a6b2-4e44-8acf-5390d9f829dc_1024_1024.jpg,1,0,Kota Surakarta,0,165000,333170561,1,5,myfashion,Maxi Dress,Baju Terusan Wanita Muslim Longdress Denisaa Maxy,https://www.tokopedia.com/miyaonlineshop/baju-terusan-wanita-muslim-longdress-denisaa-maxy?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D32_catid%3D1765
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/2/2/1491638/1491638_70d2341d-7023-4fbf-8064-0effa206e80e.jpg,1,0,Jakarta,0,129500,257124316,1,5,Fashion-21,Kaos,Baju Kaos T-Shirt Wanita Red Cool Girl (L) Import Original,https://www.tokopedia.com/ffashion21/baju-kaos-t-shirt-wanita-red-cool-girl-l-import-original?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D24_catid%3D1769
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/24/4992954/4992954_ee2f5cc0-ea70-4ac2-a1e7-48cee1deb9c4_2048_2048.jpg,1,0,Jakarta,0,74000,322123828,1,5,WHITE__SHOP,Jaket,hm Bomber Despo jaket jacket outwear atasan top pakaian wanita baju,https://www.tokopedia.com/white--shop/hm-bomber-despo-jaket-jacket-outwear-atasan-top-pakaian-wanita-baju?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D80_ob%3D23_q%3Dbaju+wanita_po%3D9_catid%3D1814
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/4/10/0/0_85ca1841-0ece-4c93-be2e-dd7039e86b64_640_640.jpg,1,0,Kota Surakarta,0,130000,277540401,1,5,myfashion,Maxi Dress,Baju Terusan Wanita Muslim Longdress Nike Maxy,https://www.tokopedia.com/miyaonlineshop/baju-terusan-wanita-muslim-longdress-nike-maxy?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D74_ob%3D23_q%3Dbaju+wanita_po%3D16_catid%3D1765
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/9/4/4992954/4992954_be40da6c-04b5-4b7f-a547-5d444be9047c_1080_1395.jpg,1,0,Jakarta,0,91000,326717160,1,5,WHITE__SHOP,Blouse,hm 8838 Knit blouse atasan top pakaian wanita baju,https://www.tokopedia.com/white--shop/hm-8838-knit-blouse-atasan-top-pakaian-wanita-baju?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D80_ob%3D23_q%3Dbaju+wanita_po%3D12_catid%3D1771
Fashion Wanita,Kota Bandung,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/28/1174670/1174670_3ea08b06-eb52-4565-bcd1-2f71ab822df6_639_639.jpg,1,0,Kota Bandung,0,129900,323916197,1,5,Sarung Tenun Bandung,Setelan,setelan kaos celana baju olahraga wanita senam gym fitness abu,https://www.tokopedia.com/sarungtenundobby/setelan-kaos-celana-baju-olahraga-wanita-senam-gym-fitness-abu?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D80_ob%3D23_q%3Dbaju+wanita_po%3D2_catid%3D1767
Fashion Wanita,Kota Tangerang,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/7/25/758701/758701_453d52ee-4663-4e1c-b7b0-72aabf3484ed_668_673.jpg,1,0,Kota Tangerang,0,89999,310399331,1,5,boutique preloved,Blouse,Baju wanita blouse cardigan atasan luaran inner dalaman korea jepang,https://www.tokopedia.com/prelovedboutique/baju-wanita-blouse-cardigan-atasan-luaran-inner-dalaman-korea-jepang?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D78_ob%3D23_q%3Dbaju+wanita_po%3D11_catid%3D1771
Fashion Wanita,Kota Tangerang,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/11/11/0/0_eff190c4-785b-46e0-8770-977315f9e65b_700_697.jpg,1,0,Kota Tangerang,0,99999,227942463,1,5,boutique preloved,Mini Dress,minidress baju gaya korea fashion modis dress mini pendek wanita unik,https://www.tokopedia.com/prelovedboutique/minidress-baju-gaya-korea-fashion-modis-dress-mini-pendek-wanita-unik?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D78_ob%3D23_q%3Dbaju+wanita_po%3D9_catid%3D1763
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/11/21/1255697/1255697_5c7671cd-d0c7-48d4-b449-dd8f5c8095f4_1024_1024.jpg,1,0,Kota Surakarta,0,95000,232734222,1,5,HIJAB STYLISH STORE,Blouse,Jeina Top-BAju atasan wanita jeans murah premium,https://www.tokopedia.com/hijabstyle/jeina-top-baju-atasan-wanita-jeans-murah-premium?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D78_ob%3D23_q%3Dbaju+wanita_po%3D4_catid%3D1771
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/5/0/0_b457f655-75a6-40a8-814d-ffe7b0fdb69b_1280_1280.jpg,1,0,Kota Surakarta,0,140000,265581921,1,5,myfashion,Maxi Dress,Baju Terusan Wanita Muslim Longdress Estika Maxy,https://www.tokopedia.com/miyaonlineshop/baju-terusan-wanita-muslim-longdress-estika-maxy?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D82_ob%3D23_q%3Dbaju+wanita_po%3D9_catid%3D1765
